Requests	50	100	150	200	250	300
100.510	139.740	75.750	132.460	133.220	127.810
157.810	171.390	155.240	158.390	163.480	137.990
182.170	165.600	151.890	165.410	162.650	140.090
152.960	164.950	193.800	196.310	142.820	162.520
153.850	228.270	193.160	171.770	167.470	212.010
129.620	262.720	173.410	132.180	192.090	209.830
