Requests	50	100	150	200	250	300
3.242	3.335	3.121	3.449	3.479	3.467
3.057	3.041	3.118	3.109	3.151	3.198
3.108	3.110	3.116	3.123	3.140	3.153
3.116	3.133	3.141	3.144	3.152	3.171
3.142	3.146	3.145	3.152	3.154	3.211
3.207	3.141	3.141	3.148	3.156	3.234
