Requests	50	100	150	200	250	300
3.249	3.378	3.127	3.393	3.424	3.402
3.102	3.082	3.178	3.217	3.271	3.303
3.121	3.122	3.147	3.163	3.198	3.245
3.153	3.140	3.160	3.179	3.192	3.232
3.146	3.155	3.162	3.179	3.190	3.275
3.200	3.147	3.146	3.168	3.179	3.291
