Requests	50	100	150	200	250	300
0.377	0.474	1.589	1.013	1.242	1.341
1.507	2.590	4.987	6.349	7.232	7.109
1.528	3.602	6.089	7.779	9.822	12.767
1.829	3.913	5.719	8.020	11.174	10.895
1.756	2.486	5.321	7.071	9.912	9.470
0.259	1.966	6.330	8.716	10.259	11.656
