Requests	50	100	150	200	250	300
0.428	0.302	0.463	0.597	0.693	0.875
0.382	0.683	1.225	1.590	2.020	2.437
0.360	0.768	1.205	1.583	2.032	2.443
0.416	0.778	1.199	1.626	1.985	2.414
0.428	0.695	1.204	1.648	2.051	2.277
0.199	0.706	1.049	1.583	2.029	2.293
